,tweet,created_at
3200,A vigil was held tonight in Chico to honor Camp fire victims.   The blaze is the deadliest and most destructive wildfire in California history (📷: AP) pic.twitter.com/mebDDQjTmc,1542603245000
3201,"As of Sunday night, the Camp fire has burned 150,000 acres and is now 65% contained https://www.buzzfeednews.com/article/buzzfeednews/california-wildfires?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542602519000
3202,Latest on California wildfires:  • Death toll stands at 80 • The number of people missing from Camp fire dropped to 993  • Mudflows and flash flooding are likely near the burn area this week  https://www.buzzfeednews.com/article/buzzfeednews/california-wildfires?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542602287000
3203,"Facebook’s proposed technology would analyze your #wifey tags, shared IP addresses, and photos to predict whom you live with. https://www.buzzfeednews.com/article/nicolenguyen/facebook-household-prediction-patent?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542601920000
3204,Joe Biden has adopted a rescue dog named Major who looks like him 🐕 https://www.buzzfeednews.com/article/stephaniemcneal/joe-biden-adopted-a-rescue-dog-and-people-are-in-love-with?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542600120000
3205,This iPhone trick makes moving the cursor when typing a million times easier and people are shook 👇 https://www.buzzfeednews.com/article/davidmack/iphone-trick-cursor?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/lRxS22jWad,1542599018000
3206,"The end is coming...  HBO announced the eighth and final season for ""Game of Thrones"" will premiere in April 2019 🐉 https://www.buzzfeednews.com/article/michaelblackmon/hbo-says-the-final-season-of-game-of-thrones-will-premiere?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542598200000
3207,"Modest women's clothing is having a moment —  but is this trend driven by oppressive religious views or empowering female-led fashion?  Watch ""Follow This"" on Netflix for more  https://www.netflix.com/followthis  pic.twitter.com/8jAfedpB8c",1542596460000
3208,"At least 79 people are dead in California's devastating wildfires. The number of missing people has skyrocketed to over 1,200. https://www.buzzfeednews.com/article/buzzfeednews/california-wildfires?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542594660000
3209,Florida Gov. Rick Scott has won the close and tense Florida race for US Senate over Sen. Bill Nelson after a hand recount ended on Sunday. https://www.buzzfeednews.com/article/emaoconnor/florida-senate-election-recount-results-scott-nelson?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542592860000
3210,News you need to start your day with inspo to help slay your day.   Get our morning newsletter 😎  https://bzfd.it/2yR6A3k ,1542592080000
3211,"""I love being gay even though my life is at risk back home because of it. Life is still beautiful.""  LGBT members of the migrant caravan went ahead first to dodge danger and discrimination. https://www.buzzfeednews.com/article/adolfoflores/this-is-how-lgbt-members-of-the-caravan-made-it-to-the?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542591181000
3212,"Anthony Scaramucci says his 15 minutes of fame haven't even begun yet  ""Some people say my 15 minutes of fame are over. My 15 minutes of fame haven’t even begun yet.” https://www.buzzfeednews.com/article/nidhiprakash/anthony-scaramucci-profile-donald-trump?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542590601000
3213,"Former White House Communications Director Anthony Scaramucci, who was fired after 11 days on the job, says his 15 minutes of fame have yet to begin.  Watch the full episode on PROFILE:   https://www.facebook.com/profilebuzzfeednews/videos/1065523990292373/ …",1542589567000
3214,Tide will start selling laundry detergent that looks like boxed wine and people are making jokes about teens drinking it 🍷🤢 https://www.buzzfeednews.com/article/tanyachen/boxed-tide-detergent-wine-teens-pods-do-not-eat?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542589200000
3215,"Marches for and against the migrant caravan faced off in Tijuana, underscoring the increasingly polarized debate over immigration in the border city — and the country. https://www.buzzfeednews.com/article/karlazabludovsky/mexico-immigration-fight-tijuana-migrant-caravan?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542588424000
3216,Former New York City mayor Michael Bloomberg is donating a whopping $1.8 billion to Johns Hopkins University to support student financial aid at the Baltimore college https://www.buzzfeednews.com/article/davidmack/micahel-bloomberg-john-hopkins-donation?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542587580000
3217,"Stacey Abrams tried. But ultimately she could not, for now, preserve her supporters' idea of democracy in Georgia. https://www.buzzfeednews.com/article/darrensands/stacey-abrams-georgia-governor-kemp-results-voting-rights?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542587013000
3218,"Press freedom experts worry that if Assange were prosecuted for publishing classified material under the Espionage Act, it could create a dangerous precedent for traditional journalists in the US who do the same. https://www.buzzfeednews.com/article/kevincollier/assange-indictment-computer-hacking-conspiracy?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542585660000
3219,Brazil’s first elected trans women lawmakers are ready to put up a fight against the country’s new far-right president.  “Do not stop looking at Brazil. We are going through a collapse.” https://www.buzzfeednews.com/article/tamerragriffin/theyre-black-theyre-trans-and-theyre-ready-to-shake-up?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542583860000
3220,"""If voting rights and election integrity become a core plank of the progressive agenda, those pushing for change need to be prepared to battle not just Republican voter suppression, but also Democratic machine politics"" — @TweetBenMax https://www.buzzfeednews.com/article/benmax1/voting-for-people-at-top-system-works-fine?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542581821000
3221,"Michael Hill was 24 when he began sending explicit text messages to a 15-year-old relative. He “repeatedly pestered her” for sex, police said, until she finally gave in. He was arrested for first-degree criminal sexual conduct – and spent four days in jail https://www.buzzfeednews.com/article/jtes/sex-offender-sentencing-michael-hill-metoo?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542580200000
3222,"Sex robots are here, and experts predict that before too long, humans will have more sex with robots than other humans 😲  Watch our Netflix show ""Follow This"" for more  http://netflix.com/followthis  pic.twitter.com/b4NHRvPiUt",1542578880000
3223,The oyster population in the Gulf of Mexico has hit a historic low https://www.buzzfeednews.com/article/venessawong/gulf-oyster-population-decline-over-harvest-hurricanes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542577860000
3224,“The Crimes of Grindelwald” is a mess https://www.buzzfeednews.com/article/alannabennett/harry-potter-crimes-of-grindelwald-johnny-depp?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542576720000
3225,"A turkey store in Wisconsin is recalling 91,388 pounds of raw ground turkey that may be linked to the ongoing salmonella outbreak https://www.buzzfeednews.com/article/stephaniemlee/jennie-o-turkey-recall-salmonella-thanksgiving?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542575160000
3226,Flying motorcycles are now a thing — and these police officers have started using them 🚨 pic.twitter.com/r6sL4gPaE6,1542574440000
3227, pic.twitter.com/9nBNFoj9sW,1542574072000
3228,A man in Florida rendered quadriplegic by multiple sclerosis has had to jump through hoops for years to get his vote counted. There are many more like him. https://www.buzzfeednews.com/article/emaoconnor/florida-signature-match-ballot-recount?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542573233000
3229,"A report that the Cleveland Browns are considering Condoleezza Rice as their next head coach had many scratching their heads, but the team said it isn't true https://www.buzzfeednews.com/article/stephaniemcneal/a-report-that-condoleezza-rice-may-be-the-next-browns-head?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542571168000
3230,"""For the last three days I’ve been trying to wake up out of this nightmare. But I haven’t.""  Diddy paid tribute to Kim Porter, his ex-girlfriend who died at 47 https://www.buzzfeednews.com/article/krystieyandoli/diddy-kim-porter-tribute?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542570779000
3231,Hotel and city representatives from around the world are meeting to discuss ways to regulate Airbnb and other platforms https://www.buzzfeednews.com/article/venessawong/anti-airbnb-international-conference?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542570569000
3232,Not gonna lie I almost got stumped on the bedazzled pigeon https://www.buzzfeednews.com/article/janelytvynenko/fake-news-quiz-nov-18?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542570177000
3233,"BREAKING: Sen. Bill Nelson has conceded defeat in Florida's Senate race, Rick Scott's campaign announced https://www.buzzfeednews.com/article/emaoconnor/florida-senate-election-recount-results-scott-nelson?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542569069000
3234,This dog keeps getting caught on camera stealing clothes from a shopping mall 🐕📹 pic.twitter.com/WOdtH54lmb,1542567480000
3235,it's a microwave https://www.buzzfeednews.com/article/nicolenguyen/amazonbasics-microwave-with-alexa-review …,1542567276000
3236,"Florida's Senate recount gave Gov. Rick Scott a just over 10,000 vote lead on Sen. Bill Nelson in a race where well over 8 million people voted  https://www.buzzfeednews.com/article/emaoconnor/florida-senate-election-recount-results-scott-nelson?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542565290000
3237,New: Florida's messy Senate recount is over and Republican Rick Scott is still ahead of Sen. Bill Nelson  https://www.buzzfeednews.com/article/emaoconnor/florida-senate-election-recount-results-scott-nelson?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542564752000
3238,Betsy DeVos released proposed regulations on how schools should handle sexual assault that will give more benefit of doubt to the accused and walk back Obama-era directives that critics said were unfair to men https://www.buzzfeednews.com/article/tylerkingkade/betsy-devos-title-ix-sexual-assault-protects-accused?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542563790000
3239,"People from Finland collectively said ""excuse me?"" after Trump said the country rakes its forest to prevent fires  https://www.buzzfeednews.com/article/remysmidt/trump-finland-rakes-forest-camp-fire-paradise-california?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/HZ3wTVxAHi",1542562193000
3240,"Mickey Mouse made his debut 90 years ago today in ""Steamboat Willie."" Here's what he looked like in the early years of Disney.  https://www.buzzfeednews.com/article/gabrielsanchez/magical-pictures-early-years-mickey-mouse-walt-disney?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/ofRSc2l3xP",1542561264000
3241,"Modest women's clothing is having a moment —  but is this trend driven by oppressive religious views or empowering female-led fashion?  Watch ""Follow This"" on Netflix for more  https://www.netflix.com/followthis  pic.twitter.com/1E0Q9Umrsg",1542560460000
3242,Joe Biden adopted a rescue dog and people are in love with the photos 🐶  https://www.buzzfeednews.com/article/stephaniemcneal/joe-biden-adopted-a-rescue-dog-and-people-are-in-love-with?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/hrZnwHta6E,1542560326000
3243,"Trump says he doesn't want to hear the tape of Jamal Khashoggi's killing: ""It’s a suffering tape, it’s a terrible tape ... there’s no reason for me to hear it"" https://www.buzzfeednews.com/article/nidhiprakash/trump-gave-his-own-presidency-an-a-in-a-wide-ranging-fox?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542559558000
3244,"Steve Carrell reunited with cast members from ""The Office"" on ""SNL""  https://www.buzzfeednews.com/article/krystieyandoli/steve-carrell-the-office-reboot-snl?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/68mHcAFmnQ",1542557656000
3245,"For the first time in history, there will be a double-digit number of LGBTQ representatives in Congress https://www.buzzfeednews.com/article/mattmcdermott1/the-rainbow-wave?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542557170000
3246,"Scammers are hacking verified Twitter accounts like Target to spread their free bitcoin giveaway schemes, and it seems to be coming from Russia https://www.buzzfeednews.com/article/janelytvynenko/twitter-cryptocurrency-scams-verified-accounts-russia-target?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542555748000
3247,"A $238,000 federal study will follow more than 10,000 medical marijuana patients in New York over the next two years to see if their opioid use drops https://www.buzzfeednews.com/article/danvergano/medical-marijuana-opioids?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542552573000
3248,Theresa May will visit Brussels this week as she faces down Brexiteers over her deal https://www.buzzfeed.com/alexwickham/theresa-may-brussels-brexit-deal-critics?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542551257000
3249,"You may be in love, have a crush, or just lusting — but this is what's actually happening in your body 💗 pic.twitter.com/rEyBeJlMRQ",1542550080000
3250,"A dolphin that washed up into shallows at Manhattan Beach, California, died from a bullet wound, according to local animal welfare workers. https://www.buzzfeednews.com/article/amberjamieson/dead-dolphin-shot-california-manhattan-beach?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542549660000
3251,These pictures show just how bad California’s air quality is after the wildfires https://www.buzzfeednews.com/article/laurageiser/california-wildfires-smoke-haze-air-quality-photos-pictures?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542547860000
3252,Media executives want to capitalize on the new Democrat-controlled House — and Washington’s deep resentment of Big Tech. https://www.buzzfeednews.com/article/stevenperlberg/facebook-google-media-antitrust-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542546060000
3253,Democratic and Republican voters in South Florida’s two most contested counties have lost faith in their electoral system https://www.buzzfeednews.com/article/emaoconnor/democrats-republicans-florida-election-recounts?bftwuk&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542544260000
3254,"Sex workers in Mexico say the #MeToo movement is driving US men south of the border, where dollars buy them power over women. https://www.buzzfeednews.com/article/johnstanton/metoo-men-escaping-mexico-sex-workers?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542542520000
3255,The Harry Potter franchise is pandering to fans while simultaneously shitting on them. https://www.buzzfeednews.com/article/alannabennett/harry-potter-crimes-of-grindelwald-johnny-depp?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542540660000
3256,Amazon’s new “smart” microwave with Alexa is a microwave.   It’s not magic. https://www.buzzfeednews.com/article/nicolenguyen/amazonbasics-microwave-with-alexa-review?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542538860000
3257,Millions of people in Northern California are suffering through some of the worst air pollution in the world due to all the smoke and ash generated by the raging wildfires. https://www.buzzfeednews.com/article/zahrahirji/california-bad-air-wildfires?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542537060000
3258,Four babies in Texas have become seriously ill with botulism linked to the use of honey-filled pacifiers. https://www.buzzfeednews.com/article/theresatamkins/babies-botulism-honey-filled-pacifiers?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542535260000
3259,"After evacuating the catastrophic Camp fire in Northern California, at least 145 people in four shelters have been sickened with norovirus https://www.buzzfeednews.com/article/theresatamkins/norovirus-diarrhea-vomiting-california-wildfire-shelters?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542533580000
3260,This cat comforting a sick blind dog is the definition of friendship GOALS 🐈🐕❤️ pic.twitter.com/XPYWFDicH8,1542531780000
3261,"“My family and I voted for different people — they’re Republicans — but all of us were like, ‘Oh my God, we’re the laughing stock of America right now because we can’t get our shit straight’”  https://www.buzzfeednews.com/article/emaoconnor/democrats-republicans-florida-election-recounts?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542529860000
3262,"Scammers promising free bitcoin have become more sophisticated over the past few months, hacking verified Twitter accounts like Target to spread their scheme.   It seems to be coming from Russia.  https://www.buzzfeednews.com/article/janelytvynenko/twitter-cryptocurrency-scams-verified-accounts-russia-target?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542528120000
3263,"Tank Hafertepen and his dom boyfriend, Dylan, ran a popular blog about their relationship, but after Tank’s death from testicular silicone injections, their fans said Dylan was responsible. https://www.buzzfeednews.com/article/katienotopoulos/silicone-genital-injection-death-tank-hafertepen?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542526380000
3264,"Hurricanes, overharvesting, and a really bad oil spill have brought down the Gulf's oyster populations to historic lows. https://www.buzzfeednews.com/article/venessawong/gulf-oyster-population-decline-over-harvest-hurricanes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542524520000
3265,"Charges reportedly filed against WikiLeaks founder Julian Assange more likely revolve around hacking and conspiracy than the revelation of US secrets, legal experts say. https://www.buzzfeednews.com/article/kevincollier/assange-indictment-computer-hacking-conspiracy?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542522840000
3266,"Democrat and Republican voters in South Florida’s two most contested counties don’t agree on much, but on this they do: the election recount has been a giant mess and they’ve lost faith in their electoral system. https://www.buzzfeednews.com/article/emaoconnor/democrats-republicans-florida-election-recounts?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542520920000
3267,"A conservative writer shared a creepshot of Congresswoman-elect Alexandria Ocasio-Cortez, noting that ""that jacket and coat don't look like a girl who struggles.” https://www.buzzfeednews.com/article/claudiakoerner/conservative-writer-tweet-ocasio-cortez?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542519240000
3268,"From Uber drivers selling respirators out of their cars to DIY air purifiers, people are doing what they can to deal with unhealthy air from the wildfires in California https://www.buzzfeednews.com/article/blakemontgomery/california-wildfires-smoke-hacks-filters?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542517440000
3269,Women in Saudi Arabia are wearing their abayas inside out as part of a stealthy feminist protest. https://www.buzzfeednews.com/article/rosebuchanan/saudi-arabia-women-protest-abaya-feminism-dress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542515460000
3270,This cat comforting a sick blind dog is the definition of friendship GOALS 🐈🐕❤️ pic.twitter.com/aS2bQAkAjr,1542513660000
3271,"A dolphin that washed up into shallows at Manhattan Beach, California, was shot to death, according to local animal welfare workers. https://www.buzzfeednews.com/article/amberjamieson/dead-dolphin-shot-california-manhattan-beach?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542511980000
3272,"The latest on the California wildfires:  - At least 79 people are now confirmed dead - At least 63 people have been tentatively identified - More than 1,200 people are still missing - 149,000 acres burned - 12,794 structures destroyed https://www.buzzfeednews.com/article/buzzfeednews/california-wildfires …",1542510290000
3273,Dozens were injured and Heather Heyer was killed in the 2017 Charlottesville attack.   Yet her death wasn’t included in the FBI’s 2017 hate crime report. https://www.buzzfeednews.com/article/hannahallam/fbi-hate-crimes-charlottesville-heather-heyer-portland?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542510120000
3274,"“In this awakened era of #MeToo, it is hard to see how anyone could ... think this minimal sentence is proportional to the seriousness of Mr. Hill’s triple-digit sex crimes.” https://www.buzzfeednews.com/article/jtes/sex-offender-sentencing-michael-hill-metoo?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542508380000
3275,Betsy DeVos has released new proposed regulations on how schools should handle sexual assault that will give more benefit of doubt to the accused and walk back Obama-era directives that critics said were unfair to men. https://www.buzzfeednews.com/article/tylerkingkade/betsy-devos-title-ix-sexual-assault-protects-accused?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542506640000
3276,“A living black body is the biggest act of resistance in this racially stratified society.” https://www.buzzfeednews.com/article/tamerragriffin/theyre-black-theyre-trans-and-theyre-ready-to-shake-up?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542504720000
3277,Media executives want to capitalize on the new Democrat-controlled House — and Washington’s deep resentment of Big Tech. https://www.buzzfeednews.com/article/stevenperlberg/facebook-google-media-antitrust-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542502860000
3278,"""As we head for the edge of a climate change cliff, neoliberal market capitalism is chewing up the biosphere and the lives of everyone in it. But it’s not too late to act,” Kim Stanley Robinson writes. https://www.buzzfeednews.com/article/kimstanleyrobinson/climate-change-capitalism-kim-stanley-robinson?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542501180000
3279,"Bucking nearly a century of American business tradition, corporate philanthropy basically doesn’t exist at Amazon https://www.buzzfeednews.com/article/paulconstant/amazon-seattle-new-york-city-long-island-city-queens?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542499380000
3280,The incarcerated grapevine — and the need for books — is strong 📚 https://www.buzzfeednews.com/article/sarahbaird/appalachian-nonprofit-sends-free-books-prison-inmates?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542497580000
3281,"A federal study will follow more than 10,000 medical marijuana patients to see if their opioid use drops https://www.buzzfeednews.com/article/danvergano/medical-marijuana-opioids?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542495840000
3282,This cat comforting a sick blind dog is the definition of friendship GOALS 🐈🐕❤️ pic.twitter.com/LYa5yxrjmE,1542494580000
3283,"Even if the world more aggressively tackles global warming, about 350,000 homes across the US are built on land that’s at risk of annual flooding by 2050 https://www.buzzfeednews.com/article/zahrahirji/climate-change-map-homes-flooding?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542493260000
3284,"Sex workers in Mexico say the #MeToo movement is driving US men south of the border, where dollars buy them power over women https://www.buzzfeednews.com/article/johnstanton/metoo-men-escaping-mexico-sex-workers?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542491820000
3285,"""As we head for the edge of a climate change cliff, neoliberal market capitalism is chewing up the biosphere and the lives of everyone in it. But it’s not too late to act."" — Kim Stanley Robinson https://www.buzzfeednews.com/article/kimstanleyrobinson/climate-change-capitalism-kim-stanley-robinson?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542490380000
3286,Protests have taken place in Ireland after the underwear a teenager was wearing was cited in the trial of a man accused of raping her https://www.buzzfeednews.com/article/rosebuchanan/ireland-rape-trial-women-underwear?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542488820000
3287,These photos show how terrible California's air quality is after the wildfires  https://www.buzzfeednews.com/article/laurageiser/california-wildfires-smoke-haze-air-quality-photos-pictures?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/ujZiFfMwbT,1542488440000
3288,"Follow @o_ema who is Palm Beach County, Florida, covering the state's election recounts ☀️🗳 https://twitter.com/o_ema/status/1063886610712928256 …",1542487018000
3289,"This man married an anime hologram — and spent $18,000 on the wedding pic.twitter.com/cIMLJ9b7BS",1542484380000
3290,"Gillian Flynn, who co-wrote the ""Widows"" script with director Steve McQueen, breaks down how the most riveting heist movie of the year arrived at its breathtaking climax https://www.buzzfeednews.com/article/adambvary/widows-ending-spoilers?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542484380000
3291,"""Bigotry and racism are among the deadliest social ills plaguing the world today,"" Stan Lee wrote in 1968.  ""The only way to destroy them is to expose them — to reveal them for the insidious evils they really are."" https://www.buzzfeednews.com/article/marcusjones/stan-lee-column-against-racisim?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542483411000
3292,"""The Crimes of Grindelwald tap-dances all over the Harry Potter legacy and then takes a big old dump on it."" 😬💩 https://www.buzzfeednews.com/article/alannabennett/harry-potter-crimes-of-grindelwald-johnny-depp?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542481615000
3293,California fire officials are taking the unprecedented step of using a rapid DNA machine to try and identify bodies found in the Camp fire https://www.buzzfeednews.com/article/buzzfeednews/california-wildfires?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542480618000
3294,"We asked librarians what's the wildest thing they've seen at work:  ""I was approached by a gentleman with a bone. He proceeded to ask me if I thought it was a human bone or not."" https://www.buzzfeednews.com/article/ariannarebolini/librarian-job-what-its-really-like?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542479113000
3295,"These newly-elected black trans women are everything Brazil’s far-right president hates, and they’re not backing down ✊🏿🇧🇷 https://www.buzzfeednews.com/article/tamerragriffin/theyre-black-theyre-trans-and-theyre-ready-to-shake-up?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542478564000
3296,We slow down the chaos so you can understand it.  Get our daily newsletter 🙌  https://bzfd.it/2yR6A3k ,1542478260000
3297,Flying motorcycles are now a thing — and these police officers have started using them 🚨 pic.twitter.com/hET5mPjNkj,1542477240000
3298,A dead dolphin with a bullet wound was found just offshore in California https://www.buzzfeednews.com/article/amberjamieson/dead-dolphin-shot-california-manhattan-beach?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542477192000
3299,Arya Stark would be proud of this guy's frighteningly realistic masks 😧 pic.twitter.com/kmObOE4xes,1542477120000
3300,Photographers are taking part in the #PantoneChallenge and people think it’s aesthetically pleasing  https://www.buzzfeednews.com/article/ikrd/photography-pantone-challenge?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/GAyO6SKtFS,1542476695000
3301,"A Seattle resident warns what Amazon will do to New York City: ""Homelessness, traffic, and average rents have skyrocketed. But hey, at least we have some nice restaurants"" — @paulconstant https://www.buzzfeednews.com/article/paulconstant/amazon-seattle-new-york-city-long-island-city-queens?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542475883000
3302,"Sex robots are here, and experts predict that before too long, humans will have more sex with robots than other humans 😲  Watch our Netflix show ""Follow This"" for more  http://netflix.com/followthis  pic.twitter.com/mt8apIire7",1542474480000
3303,achoo! https://www.buzzfeednews.com/article/carolinekee/cold-versus-flu-symptoms-difference?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542474190000
3304,"""Voting rights and electoral issues were on the ballot in 13 states, and voters overwhelmingly supported expanding access to the ballot box."" https://www.buzzfeednews.com/article/campbellstreator/the-real-election-winner-was-voting-rights?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542472908000
3305,More than half of all murdered women are killed by intimate partners. So why do stories about Scott Peterson and Chris Watts become national talking points? — @Pier_Dominguez https://www.buzzfeednews.com/article/pdominguez/chris-watts-scott-peterson-killer-husbands-true-crime?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542472598000
3306,Women in Saudi Arabia are turning their abayas inside out in a stealthy protest  https://www.buzzfeednews.com/article/rosebuchanan/saudi-arabia-women-protest-abaya-feminism-dress?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/mFZXfBsYUl,1542469970000
3307,Media executives are lobbying Congress for permission to team up and negotiate the terms by which their content is distributed by Google and Facebook https://www.buzzfeednews.com/article/stevenperlberg/facebook-google-media-antitrust-congress?bftw=pol&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542467433000
3308,These photos show what it's like to live in a Walmart parking lot after fleeing a wildfire  https://www.buzzfeednews.com/article/katebubacz/camp-fire-california-walmart-parking-lot-photos?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/3iiLU9oP2e,1542466121000
3309,"In an election that saw a far-right populist who has praised Brazil’s past dictatorship rise to power, two black trans women made history https://www.buzzfeednews.com/article/tamerragriffin/theyre-black-theyre-trans-and-theyre-ready-to-shake-up?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542464244000
3310,"Could you live on an all-meat diet? Why is America in the middle of a sex recession? We're sharing news stories that are informing our view of the world in the Outside Your Bubble Facebook group, and we'd love for you to join us.   https://www.facebook.com/groups/outsideyourbubble …",1542463081000
3311,The CIA has reportedly determined that Saudi Crown Prince Mohammed bin Salman ordered the killing of journalist Jamal Khashoggi https://www.buzzfeednews.com/article/claudiakoerner/cia-report-saudi-arabia-crown-prince-khashoggi?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542461280000
3312,"This British man contracted HIV aged 16 on his first time.   Fifteen years later, he will perform his story on stage https://www.buzzfeed.com/patrickstrudwick/hiv-contracted-16-first-time-nathaniel-hall?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1542459480000
3313,Here's why you should get a flu shot 💉 pic.twitter.com/n9MIMjBLmj,1542457980000
3314,The UK could run out of one of its favorite candy bars within weeks if there is no Brexit deal 🍫😮 https://www.buzzfeed.com/alexwickham/mars-bars-brexit-no-deal-gove?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542455881000
3315,The ex-boyfriend of Gypsy Rose Blanchard was found guilty of first-degree murder for killing Gypsy's mother after she’d spent years convincing the world that her daughter suffered debilitating diseases https://www.buzzfeednews.com/article/jtes/nicholas-godejohn-guilty-dee-dee-blanchard-gypsy?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542454200000
3316,The FDA is warning people not to give babies pacifiers filled with or dipped in honey https://www.buzzfeednews.com/article/theresatamkins/babies-botulism-honey-filled-pacifiers?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1542452401000
